JID,Composition,Spg.numb.,Spg.symb.,Cryst.,Dimensionality,OPT SCF gap, MBJ gap,n-Seebeck,p-Seebeck,n-powerfact,p-powerfact,n-cond,p-cond,n-ZT,p-ZT,Avg.elec.mass,Avg.hole mass,n-mp-Seeb,p-mp-Seeb
JVASP-15700,Sr(AlSi)2,164,P-3m1,trigonal,3D,0.0168,na,-18.31069667,-5.205919667,1321.251391,950.9018064,531037.7933,489358.3733,0.066885731,0.061029074,7.95E-06,7.95E-06,-17.68633667,-9.342172333
JVASP-15701,ZnRh,221,Pm-3m,cubic,3D,0.0026,na,5.9215611,5.8708612,343.4070094,338.1914447,9793472.9,9812032.8,0.001439227,0.001414632,2.85E-07,2.85E-07,na,na
JVASP-15702,U2IrC2,139,I4/mmm,tetragonal,3D,0,na,-8.6680343,-8.5157285,131.5667905,127.9887812,1122976.777,1121005.167,0.003391039,0.003287832,3.36E-06,3.36E-06,na,na
JVASP-15703,BaSb3,12,C2/m,monoclinic,3D,0.0073,na,-23.5222374,-17.22156317,643.7038546,375.6426276,753038.6933,730828.72,0.039824636,0.02530513,5.88E-06,5.88E-06,-24.24280409,-16.9727878
JVASP-15704,Ca(MnP)2,164,P-3m1,trigonal,3D,0.0046,0.0068,-13.8809324,-13.99212893,274.80758,278.8497041,2294205.843,2287054.597,0.010192069,0.010189783,2.03E-06,2.03E-06,-17.360565,-17.543337
JVASP-15705,SrAgAs,194,P6_3/mmc,hexagonal,3D,0.0146,na,-117.23229,107.6122683,1741.334833,1256.027007,141519.3133,100706.8527,0.240816071,0.276499825,0.000482268,0.000482268,-106.8009633,107.1418677
JVASP-15707,Ce(FeP)2,139,I4/mmm,tetragonal,3D,0.0015,na,36.09492867,35.96854867,3065.2483,3084.780913,1179388.1,1193864.067,0.094648791,0.094223333,2.46E-06,2.46E-06,44.583806,44.478099
JVASP-15708,TlSb,221,Pm-3m,cubic,3D,0.0041,0.012,1.8038885,1.8230724,43.35300027,44.33552051,13322931,13339636,0.000133146,0.000136058,2.14E-07,2.14E-07,1.7413413,1.5082559
JVASP-15709,Ga2NiS4,164,P-3m1,trigonal,2D,0.0191,na,11.504858,11.07476833,719.3261592,803.3328952,269613.49,276519.2743,0.078776388,0.088400203,2.36E-05,2.36E-05,22.64757367,22.779095
JVASP-15710,Sr(SbPd)2,139,I4/mmm,tetragonal,3D,0.0041,na,-1.838268833,-1.965372633,17.07279118,18.5691643,4952818.6,4945139.733,0.000169741,0.000181193,6.07E-07,6.07E-07,-1.35970306,-1.54966226
JVASP-15711,Ba(AsPd)2,139,I4/mmm,tetragonal,3D,0.0015,na,-4.005716933,-4.134697033,61.16723616,65.20870948,3830884.433,3820790.767,0.000653055,0.000695866,7.46E-07,7.46E-07,-3.289036867,-3.3983487
JVASP-15712,Ba(SbPd)2,139,I4/mmm,tetragonal,3D,0.004,na,-2.949240067,-3.166132033,37.4300168,43.52722457,4300051.6,4288789.233,0.000356647,0.000411484,6.73E-07,6.73E-07,-3.228315733,-3.442526233
JVASP-15713,Sc(SiCu)2,139,I4/mmm,tetragonal,3D,0.0017,0.0077,5.667928667,6.381970333,164.5427028,175.0120022,3773421.333,3793349.9,0.001640022,0.001743121,7.65E-07,7.65E-07,na,na
JVASP-15714,ThGeS,139,I4/mmm,tetragonal,3D,0.0002,na,53.85441033,47.84917533,14709.0562,12656.23137,2986551.59,3268041.52,0.179078171,0.145395344,3.89E-06,3.89E-06,61.03312533,55.700649
JVASP-15715,ErB2Rh2C,139,I4/mmm,tetragonal,3D,0.0005,na,9.228642133,9.548080533,633.829306,669.8956706,4293409.667,4314866.333,0.005408256,0.005688058,6.67E-07,6.67E-07,na,na
JVASP-15716,Ti,225,Fm-3m,cubic,3D,0.0089,0.0339,-8.458874267,-8.5979715,541.658421,558.9933956,7570078.1,7561616.967,0.003091082,0.003195059,3.67E-07,3.67E-07,-6.8023297,-6.8638496
JVASP-15717,Ta,225,Fm-3m,cubic,3D,0.0138,0.0371,6.562034567,6.521803767,545.4976684,539.5802889,12668228,12685880.67,0.001774394,0.001753123,2.22E-07,2.22E-07,6.9932613,6.9350626
JVASP-15718,FeN,216,F-43m,cubic,3D,0.0426,0.011,-4.557303333,-4.749440333,123.1611961,133.6567296,5930045.5,5925240.167,0.000894969,0.000973255,4.69E-07,4.69E-07,na,na
JVASP-15720,SmB6,221,Pm-3m,cubic,3D,0.0196,na,5.7588278,5.8288489,217.6911897,224.8877487,6564061.9,6619119.2,0.001330374,0.001376419,4.27E-07,4.27E-07,na,na
JVASP-15721,Sb2Te,164,P-3m1,trigonal,2D,0.0096,na,-128.92572,75.79957733,2937.41775,942.289946,178125.69,158609.3767,0.274527175,0.090598149,7.34E-05,7.34E-05,-128.1065067,73.20099367
JVASP-15722,NaTiO2,166,R-3m,trigonal,3D,0.0082,0.0028,-2.268322667,-2.688994167,252.5929646,288.1929427,2799786.11,2791325.92,0.004144859,0.004573174,7.26E-06,7.26E-06,na,na
JVASP-15723,CePPd,194,P6_3/mmc,hexagonal,3D,0.0003,0.0002,36.18167167,36.48459533,1075.405949,1074.09932,251164.94,254035.3067,0.109001969,0.10972292,1.81E-05,1.81E-05,31.68436967,32.615386
JVASP-15724,SrNbO3,221,Pm-3m,cubic,3D,0.005,na,-10.649101,-10.802311,496.4117088,506.8244183,4377398.9,4343343.5,0.004621124,0.004755426,6.44E-07,6.44E-07,-10.565831,-10.714163
JVASP-15725,RbTeAu,194,P6_3/mmc,hexagonal,3D,0.4247,0.6667,-40.61666567,78.38277067,1396.836383,421.4031031,158748.5735,66809.12473,0.19848678,0.053659262,0.000594825,0.000594825,-19.367182,74.54887733
JVASP-15727,HfMoP,189,P-62m,hexagonal,3D,0.0288,na,15.87853567,16.56920833,502.9436599,505.7650624,1082984.24,1096600.49,0.012358553,0.012668579,3.32E-06,3.32E-06,na,na
JVASP-15728,Sr3(AlSi)2,71,Immm,orthorhombic,3D,0.0015,na,-7.552853667,-8.084348667,299.0767828,315.5846116,1067268.897,1059398.07,0.01053687,0.011022467,8.04E-06,8.04E-06,-9.640123667,-9.586252
JVASP-15729,Mn3PtN,221,Pm-3m,cubic,3D,0.0094,0.013,-1.0710008,-1.1428805,4.805809133,5.470007351,4189738.6,4187803.2,4.83E-05,5.49E-05,6.65E-07,6.65E-07,9.0086259,9.0683125
JVASP-15730,Th(CoSi)2,139,I4/mmm,tetragonal,3D,1.00E-04,na,-0.724200847,-1.062954513,5.487149171,8.816078514,2930438.633,2929295.567,5.31E-05,8.70E-05,1.06E-06,1.06E-06,-13.91747467,-12.88707627
JVASP-15732,RbFeSe2,15,C2/c,monoclinic,3D,0.0021,0.0061,10.40389597,9.3282183,56.92978697,45.99139428,369545.91,373303.2467,0.006827778,0.005701956,8.77E-06,8.77E-06,2.01382,1.949445
JVASP-15733,Ta2C,164,P-3m1,trigonal,3D,0.025,na,-52.79902167,-53.135169,5884.52294,5713.468714,2095330.8,2004423.633,0.106672403,0.106249898,1.40E-06,1.40E-06,-43.77686533,-44.67320233
JVASP-15734,TiSi,62,Pnma,orthorhombic,3D,0.0117,0.0022,-35.71779403,-31.5271397,1298.731858,1045.527714,774656.29,754792.4133,0.054416807,0.043607389,4.34E-06,4.34E-06,-21.75313837,-19.21372677
JVASP-15735,HoAgGe,189,P-62m,hexagonal,3D,0.0025,na,-1.675882267,-1.335945467,269.8420599,276.1916641,2236335.633,2238029.8,0.004231304,0.004252779,1.35E-06,1.35E-06,-0.404366767,0.0266946
JVASP-15738,ThAs2,129,P4/nmm,tetragonal,3D,0.0065,na,-4.65959825,-4.832384133,162.5794231,152.5867289,4445685.167,4422137.867,0.001140786,0.00110482,8.21E-07,8.21E-07,-4.75317342,-5.16415755
JVASP-15740,NdB2Ru3,191,P6/mmm,hexagonal,3D,0.0029,na,-5.374758533,-5.29743238,385.9795061,354.7470436,3826401.6,3816879.5,0.002704801,0.002488856,7.80E-07,7.80E-07,na,na
JVASP-15741,Ce(AlGe)2,164,P-3m1,trigonal,3D,0.0002,na,43.526888,43.25091037,3885.136142,3918.874351,1261989.117,1276471.487,0.094212317,0.094360791,2.89E-06,2.89E-06,38.0239556,37.91872103
JVASP-15742,NdSi2,227,Fd-3m,cubic,3D,0.0049,na,-1.192394633,-1.342801967,9.560106277,12.11995436,6723922.433,6721667.833,5.88E-05,7.47E-05,4.15E-07,4.15E-07,-3.375718,-3.6340397
JVASP-15743,Er(SiPt)2,139,I4/mmm,tetragonal,3D,0.0062,0.0105,-7.526828867,-7.838635633,556.1896351,595.2173216,5293147.4,5273794.433,0.003961119,0.004269835,5.36E-07,5.36E-07,na,na
JVASP-15744,Tm(SiPt)2,139,I4/mmm,tetragonal,3D,0.0016,na,-5.343070267,-5.581792433,428.7549152,461.4752224,5319696.1,5305392.767,0.002966778,0.003213712,5.36E-07,5.36E-07,na,na
JVASP-15745,Lu(SiPt)2,139,I4/mmm,tetragonal,3D,0.0011,na,-4.480250407,-4.698954867,455.0036681,482.3907194,5298425.1,5286209.8,0.003262619,0.003477854,5.34E-07,5.34E-07,na,na
JVASP-15747,Ho3SnC,221,Pm-3m,cubic,3D,0.0318,0.0617,-39.670405,-40.982955,1890.592702,1965.36582,1201336.6,1170137.4,0.066667991,0.071127387,2.34E-06,2.34E-06,-36.902756,-38.43988
JVASP-15748,Sm(AlSi)2,164,P-3m1,trigonal,3D,0.0029,na,-11.17212804,-11.96390557,239.068005,246.567754,3890845.557,3878439.257,0.012447075,0.012629645,1.71E-06,1.71E-06,na,na
JVASP-15749,Dy(AlSi)2,164,P-3m1,trigonal,3D,0.0026,na,-13.0092312,-13.37776383,287.7080436,279.5656635,4231977.813,4219314.68,0.015223427,0.014677686,1.86E-06,1.86E-06,na,na
JVASP-15750,ScRu3C,221,Pm-3m,cubic,3D,0.036,0.0302,3.3845411,3.5202044,42.58393779,46.11642593,3717459.4,3721515.9,0.000452942,0.000490251,7.71E-07,7.71E-07,na,na
JVASP-15751,PrTe,221,Pm-3m,cubic,3D,0.0046,0.0239,-6.7544122,-6.9714696,143.6499599,152.6546961,3148693.5,3140953.4,0.001891435,0.002017854,8.90E-07,8.90E-07,na,na
JVASP-15752,DySe,186,P6_3mc,hexagonal,3D,0.001,na,9.506493333,9.609258,240.6543724,201.4307852,518414.8633,524997.4433,0.016236626,0.013832129,5.40E-06,5.40E-06,na,na
JVASP-15754,YbSb2,63,Cmcm,orthorhombic,3D,0.0015,na,-2.866517667,-2.231115967,807.8331807,715.4250031,4433248.267,4356849.833,0.008236825,0.007486445,1.87E-06,1.87E-06,-8.825176333,-8.077828667
JVASP-15755,OsC,187,P-6m2,hexagonal,3D,0.0095,0.0186,1.597210413,1.592686167,40.02458626,39.47101214,9887306.8,9895027.233,0.000147646,0.00014569,2.95E-07,2.95E-07,0.015678833,0.0594467
JVASP-15757,Sm3AlC,221,Pm-3m,cubic,3D,0.0011,0.0536,-11.42016,-1.6229382,79.03364526,1.582438608,605993.04,600790.29,0.002875102,5.69E-05,6.32E-06,6.32E-06,0.47782393,7.7681091
JVASP-15758,Na2LiN,191,P6/mmm,hexagonal,3D,0.0476,0.8796,-46.93766333,12.32801067,239.9753095,84.53048876,110906.009,66540.675,0.052735022,0.015860791,6.81E-05,6.81E-05,-33.846994,15.18261827
JVASP-15759,Tb(AlGe)2,164,P-3m1,trigonal,3D,0.0025,na,-9.180277933,-9.413273867,156.5008569,158.7326798,4324445.497,4308665.19,0.006669357,0.006341021,1.59E-06,1.59E-06,na,na
JVASP-15760,Lu(AlGe)2,164,P-3m1,trigonal,3D,0.0002,na,-7.1581551,-6.8598665,111.0512067,106.1700067,5046687.427,5028201.66,0.003250368,0.002657026,1.34E-06,1.34E-06,na,na
JVASP-15761,La3TlC,221,Pm-3m,cubic,3D,0.0161,na,2.0570166,3.564908,6.031803309,18.10559332,1425514.3,1424676,0.000143531,0.00042603,2.05E-06,2.05E-06,14.251585,15.804278
JVASP-15762,Sn,229,Im-3m,cubic,3D,0.0031,na,-2.1204497,-2.1363573,105.6274582,107.0768501,23492048,23461069.67,0.000183716,0.000186488,1.20E-07,1.20E-07,-1.9986449,-2.067597
JVASP-15763,Tb,225,Fm-3m,cubic,3D,0.0172,0.0075,8.098511,7.799439267,309.0747972,287.6115789,4712520.367,4728023.267,0.00277821,0.00258748,5.88E-07,5.88E-07,na,na
JVASP-15764,Pr3TlC,221,Pm-3m,cubic,3D,0.0013,na,-17.298655,3.6171901,79.7708775,3.458712451,266575.17,264345.42,0.005318031,0.00023001,1.65E-05,1.65E-05,-16.790836,1.8580637
JVASP-15765,SmRh3C,221,Pm-3m,cubic,3D,0.0116,na,-13.839848,-12.938308,246.6217825,211.1374681,1287563.9,1261276.6,0.007057728,0.006093351,2.18E-06,2.18E-06,-11.016026,-9.5435885
JVASP-15766,TbPPt,187,P-6m2,hexagonal,3D,0.004,na,2.670961333,2.609189333,859.6245966,908.4781595,3220560.033,3224956.733,0.01067283,0.011327428,8.78E-07,8.78E-07,3.695951333,3.584006333
JVASP-15767,TmPPt,187,P-6m2,hexagonal,3D,0.0179,0.0218,4.908388667,4.801235667,590.4672564,604.1931525,3751896.233,3762162.133,0.006405294,0.006532229,7.54E-07,7.54E-07,5.390474667,5.411467667
JVASP-15768,UTeP,139,I4/mmm,tetragonal,3D,0.0023,0.0017,35.562094,35.478005,595.9877175,599.5949944,396613.4067,399368.26,0.046393179,0.046565727,7.43E-06,7.43E-06,22.1939315,22.32970373
JVASP-15769,TmP,225,Fm-3m,cubic,3D,0.1415,0.3254,-9.0161443,-7.1670087,108.8656926,67.31519349,1339212,1310500.633,0.003045681,0.001927694,2.14E-06,2.14E-06,-6.21564,-3.971349
JVASP-15770,NdAl3Ni2,191,P6/mmm,hexagonal,3D,0.0057,na,-7.104095,-7.280065667,927.7098405,954.5876307,4631907.267,4620412.6,0.008611019,0.008893929,6.13E-07,6.13E-07,-8.648613333,-8.828494433
JVASP-15771,TiAlNi2,225,Fm-3m,cubic,3D,0.019,0.0045,5.404923133,5.374791667,108.0514262,106.9552471,3698720.033,3702361.533,0.001188115,0.001174391,7.62E-07,7.62E-07,na,na
JVASP-15772,AlPd,198,P2_13,cubic,3D,0.0314,na,23.976881,24.285052,2112.607472,2208.038445,3674797.7,3743937.2,0.022295527,0.023004011,7.67E-07,7.67E-07,26.358342,26.669437
JVASP-15773,Sc2Sb,129,P4/nmm,tetragonal,3D,0.0017,0.0014,-9.67931155,-9.325361467,290.4464984,307.5779763,1471793.85,1464894.96,0.006109859,0.006536584,3.98E-06,3.98E-06,-10.79912963,-10.21630671
JVASP-15774,TbCuAs2,129,P4/nmm,tetragonal,3D,0.005,na,3.597135,2.091503,2718.3217,3336.741721,5173783.07,5058418.337,0.045157309,0.051689924,2.49E-06,2.49E-06,-2.906523333,-4.002538333
JVASP-15776,CeAl2Pt3,191,P6/mmm,hexagonal,3D,0.0002,na,54.09306467,53.61094467,10280.77598,10179.34749,2853759.633,2883472.633,0.129011879,0.127213399,2.13E-06,2.13E-06,61.40123,60.976221
JVASP-15777,V3Ni,223,Pm-3n,cubic,3D,0.0023,0.0055,-28.760312,-28.21589,1091.799331,1045.93652,1319944.4,1313765.4,0.025137668,0.024017577,2.13E-06,2.13E-06,-26.72673,-26.361086
JVASP-15779,Ho,229,Im-3m,cubic,3D,0.0834,0.0337,-22.594917,-22.747602,2333.497164,2355.459298,4570732.2,4552022.1,0.021452707,0.021715708,6.12E-07,6.12E-07,na,na
JVASP-15780,PrMgGa,189,P-62m,hexagonal,3D,0.0071,na,-28.187581,-4.327546733,243.6124966,6.716785468,320615.7667,313571.1533,0.015691771,0.000388095,1.43E-05,1.43E-05,-34.92699367,-16.53997267
JVASP-15781,P,74,Imma,orthorhombic,3D,0.0036,0.0531,-23.232606,-9.031991667,4910.947231,2260.356827,1051198.917,914646.4067,0.084330532,0.048577463,3.72E-06,3.72E-06,-14.144233,-8.47108102
JVASP-15782,CeZn3Cu2,191,P6/mmm,hexagonal,3D,0.0005,na,46.410899,45.87539967,4445.466627,4388.252902,2053931.033,2075225.5,0.094806471,0.092690699,1.44E-06,1.44E-06,65.917411,65.23308667
JVASP-15783,CaGaN,129,P4/nmm,tetragonal,3D,0.0028,na,-8.661265033,-9.282064203,560.3774122,564.2217864,3113647.357,3057788.51,0.005408881,0.005518052,1.47E-06,1.47E-06,-7.368934133,-8.258579567
JVASP-15784,USi2,141,I4_1/amd,tetragonal,3D,0.0011,0.0001,5.878436767,6.1598755,35.88680183,39.26191438,959971.04,960298.0467,0.001417617,0.001548376,3.24E-06,3.24E-06,36.27703433,36.30558533
JVASP-15785,CrP2,12,C2/m,monoclinic,3D,0.0184,0.0101,4.496506533,4.867171933,314.2216814,319.2019042,988713.07,995664.92,0.00909062,0.00942329,4.13E-06,4.13E-06,11.4433589,11.8878157
JVASP-15786,Li(CuP)2,139,I4/mmm,tetragonal,3D,0.0061,0.0097,5.1506782,4.997149367,125.8972978,120.5898187,4428915.967,4451577.4,0.001140712,0.001084885,6.34E-07,6.34E-07,na,na
JVASP-15787,ErCd3,63,Cmcm,orthorhombic,3D,0.0018,na,9.27701323,9.167268117,784.4707476,793.5623822,4193608.967,4213230.367,0.010487593,0.010544645,7.18E-07,7.18E-07,6.530580623,6.604786983
JVASP-15788,Ba(BRh)2,139,I4/mmm,tetragonal,3D,0.0018,na,11.055152,12.202613,1784.709646,2011.366283,1912344.8,1952219.867,0.032889154,0.036508817,1.64E-06,1.64E-06,16.53985567,17.99740867
JVASP-15789,BaAgAs,194,P6_3/mmc,hexagonal,3D,0.0217,na,-154.41231,98.707988,2271.299508,1177.814368,105390.172,112593.792,0.392951865,0.250679566,0.000457259,0.000457259,-156.7630767,103.4447023
JVASP-15790,Sr(CoGe)2,139,I4/mmm,tetragonal,3D,0.001,na,-5.371789067,-5.339854467,349.4943896,333.3094086,2231606.6,2230226.667,0.006302725,0.006068963,1.33E-06,1.33E-06,-7.019846667,-7.120245
JVASP-15791,Sr(ZnGe)2,139,I4/mmm,tetragonal,3D,0.0021,na,8.230727427,9.960960767,380.3056836,433.973966,2464475.967,2504793.767,0.005164018,0.005852373,1.22E-06,1.22E-06,14.8909156,15.67506993
JVASP-15792,Ca(SiAu)2,139,I4/mmm,tetragonal,3D,0.0032,0.0067,-1.451397056,-1.409937357,31.55127507,32.53387009,6340525.3,6333340.767,0.000215163,0.000221048,4.51E-07,4.51E-07,-1.624021483,-1.442503167
JVASP-15793,Sr(SiAu)2,139,I4/mmm,tetragonal,3D,0.0025,na,-1.688483407,-1.797614943,40.53125572,45.01363263,6336126.1,6327192.133,0.000281957,0.000313898,4.51E-07,4.51E-07,-1.4730321,-1.465229367
JVASP-15794,Sr(AgSn)2,139,I4/mmm,tetragonal,3D,0.0021,na,1.97361508,1.820070407,128.1451873,112.199558,5657067.133,5675221.733,0.000663776,0.000577902,5.39E-07,5.39E-07,1.818273247,1.6643823
JVASP-15797,TbMg3,225,Fm-3m,cubic,3D,0.0009,na,-4.595606533,-5.098128933,86.87923427,106.5344492,4113678.133,4098910.5,0.000897521,0.001100575,6.77E-07,6.77E-07,na,na
JVASP-15798,SrGe2,164,P-3m1,trigonal,3D,0.0265,na,-69.45594833,58.281987,1583.436667,561.3168921,225638.2503,217946.1943,0.089078132,0.063098863,4.64E-05,4.64E-05,-23.78437363,-9.978481667
JVASP-15799,Li3Tl,225,Fm-3m,cubic,3D,0.0561,na,-1.583116767,-1.659330267,21.8130026,23.94127132,8703412.233,8695239.3,0.00010264,0.000112807,3.24E-07,3.24E-07,-1.8892721,-1.9943859
JVASP-15800,NaAlGe,129,P4/nmm,tetragonal,3D,0.0146,na,34.563268,34.21040167,766.507888,1167.869674,657125.57,713008.77,0.02726971,0.037195618,3.65E-05,3.65E-05,-2.953280333,4.865545333
JVASP-15801,KHgAs,194,P6_3/mmc,hexagonal,3D,0.2008,na,-38.78744333,50.97240467,1281.444115,107.3629231,148278.9534,99033.81043,0.150575695,0.016583324,0.000444212,0.000444212,-18.993226,65.30783667
JVASP-15802,Ca(CuP)2,139,I4/mmm,tetragonal,3D,0.0017,na,-22.68939667,-20.92233667,2602.9258,2266.973999,2046208.867,2010444.567,0.032705682,0.028717256,1.50E-06,1.50E-06,-21.22410627,-19.41518707
JVASP-15803,BPd2,58,Pnnm,orthorhombic,3D,0.0009,na,2.260570657,2.256258933,185.6726351,177.1641921,6219934.233,6234285.667,0.000898285,0.000850857,5.38E-07,5.38E-07,1.61760294,1.54456268
JVASP-15805,Ba(ZnP)2,139,I4/mmm,tetragonal,3D,0.1116,na,-23.30661167,15.95872967,599.3127439,383.7437457,125420.1163,106025.1913,0.108187339,0.073964606,3.20E-05,3.20E-05,-45.28098933,54.406172
JVASP-15806,Ca(ZnSb)2,164,P-3m1,trigonal,3D,0.1056,0.4085,7.706476333,28.305844,533.2592624,514.4782558,210198.9367,178083.2133,0.079455748,0.111322215,2.49E-05,2.49E-05,-8.586814667,37.16833903
JVASP-15807,Sr(ZnSb)2,164,P-3m1,trigonal,3D,0.0343,na,31.140028,42.8475808,620.3913805,657.4783238,261973.4747,260440.83,0.137402846,0.134169529,1.76E-05,1.76E-05,26.728893,47.41126463
JVASP-15808,Sr(CdSb)2,164,P-3m1,trigonal,3D,0.0247,0.5341,-9.667065333,52.28705317,520.7995249,542.6806815,181278.5193,121266.45,0.075660344,0.141283876,4.50E-05,4.50E-05,-24.23803667,110.1189273
JVASP-15809,Nb2CrSe4,12,C2/m,monoclinic,3D,0.0032,0.0058,7.304771467,8.7462415,184.5771478,172.8146171,524259.42,527220.4467,0.01482623,0.013711023,5.81E-06,5.81E-06,23.21179297,23.03369647
JVASP-15810,LiSiCu2,225,Fm-3m,cubic,3D,0.0015,na,4.697192433,4.624137267,258.7264057,251.5719414,11726382.33,11765239.33,0.000903829,0.000875845,2.40E-07,2.40E-07,4.6551018,4.5694418
JVASP-15811,Cu2As,129,P4/nmm,tetragonal,3D,0.0033,na,4.105788367,3.852774633,151.2266844,139.6092521,7463497.3,7481257.033,0.000777935,0.000710619,3.84E-07,3.84E-07,na,na
JVASP-15812,YbRbO2,166,R-3m,trigonal,3D,4.1265,6.4238,16.95734837,15.61428337,296.5030002,267.3155729,599981.32,602260.6933,0.023210527,0.020761223,4.36E-06,4.36E-06,na,na
JVASP-15813,BaNiS2,129,P4/nmm,tetragonal,3D,0.005,na,-7.5437354,4.760963467,11.12006555,43.58645131,596274.9897,600633.6227,0.001299699,0.001093388,2.43E-05,2.43E-05,-6.264604333,8.688235233
JVASP-15815,ThZn2,191,P6/mmm,hexagonal,3D,0.0038,0.0077,19.11285333,18.75059933,1446.358923,1400.433012,3925815.033,3946989.567,0.015664912,0.015127981,7.03E-07,7.03E-07,20.178886,19.86814567
JVASP-15816,ThSi2,191,P6/mmm,hexagonal,3D,0.0017,na,-5.270077533,-4.961417033,181.2972235,160.2943663,6097297,6078579.1,0.00110587,0.000980717,4.92E-07,4.92E-07,-9.412299367,-8.8516701
JVASP-15817,Ti5Te4,87,I4/m,tetragonal,3D,0.0049,0.0044,-0.785117667,-0.945180667,340.5600987,309.0571724,811130.8267,812518.79,0.017561464,0.015948855,3.73E-06,3.73E-06,-0.395296333,-0.818970333
JVASP-15819,NbPSe,71,Immm,orthorhombic,3D,0.002,0.0003,-15.47571487,-15.31959967,394.8756613,377.9435987,1680987.267,1668557.267,0.010539281,0.009965892,1.84E-06,1.84E-06,-8.8185793,-9.007101367
JVASP-15820,SnP,107,I4mm,tetragonal,0D,0.0014,na,-1.3784999,-1.4361669,404.1438781,418.2765336,10225886.17,10163299.67,0.001909674,0.001974424,6.88E-07,6.88E-07,na,na
JVASP-15821,Cu3P,164,P-3m1,trigonal,3D,0.0267,na,7.557186633,7.337277033,352.8617485,351.2952924,5093227.233,5118432.567,0.002744425,0.002706088,5.51E-07,5.51E-07,na,na
JVASP-15822,SnP3,166,R-3m,trigonal,3D,0.0106,na,6.737893167,6.303826533,114.707652,102.597582,2656600.1,2676538.2,0.002103034,0.00187976,1.14E-06,1.14E-06,8.0062385,7.594447
JVASP-15823,GeP3,166,R-3m,trigonal,3D,0.0038,na,6.7811063,6.509860733,158.6004787,147.3853206,3626224.533,3652510.967,0.001991569,0.001834877,8.17E-07,8.17E-07,8.025111333,7.697245067
JVASP-15824,LiVS2,164,P-3m1,trigonal,3D,0.0003,0.0032,1.883803333,1.884412,89.18330072,92.35346055,435922.8733,436412.0533,0.007576418,0.007884486,6.74E-06,6.74E-06,16.220113,18.782564
JVASP-15825,ZrSiRu,189,P-62m,hexagonal,3D,0.0029,na,2.614526967,1.857604933,25.02581307,17.21527787,3048650.323,3051950.043,0.000292019,0.000156406,2.26E-06,2.26E-06,0.989982843,0.12941455
JVASP-15826,LiMgSnAu,216,F-43m,cubic,3D,0.0198,na,-2.250392533,-0.632250203,20.09316444,1.583675022,3967635.633,3961759.533,0.000190734,1.51E-05,7.22E-07,7.22E-07,0.9919141,1.8522943
JVASP-15827,LiMgSnPd,216,F-43m,cubic,3D,0.022,na,7.172535033,6.989750733,419.369631,400.6263692,8151764.433,8200043.467,0.002115962,0.002008731,3.44E-07,3.44E-07,na,na
JVASP-15828,TaGe2,180,P6_222,hexagonal,2D,0.0098,na,23.085958,22.56376933,1438.58939,1397.156901,2685264.6,2725025.167,0.02210592,0.021386881,1.02E-06,1.02E-06,na,na
JVASP-15830,WS2,122,I-42d,tetragonal,3D,0.0161,0.0011,-56.17729033,-50.82097467,1402.13986,1241.828441,413444.5467,410188.4867,0.107888519,0.093383617,1.65E-05,1.65E-05,na,na
JVASP-15831,CrS2,122,I-42d,tetragonal,3D,0.0056,0.0026,-3.127765483,-1.567351333,66.74347889,87.49385423,541034.07,540832.5967,0.005045619,0.006363706,5.53E-06,5.53E-06,na,na
JVASP-15832,NiS2,122,I-42d,tetragonal,3D,0.0015,na,8.4679866,8.352907033,205.0520941,204.934628,2622706.867,2627839.067,0.004154128,0.004185046,1.15E-06,1.15E-06,na,na
JVASP-15833,CoS2,122,I-42d,tetragonal,3D,0.0031,0.0027,-7.167859467,-7.135802867,104.030823,105.4064075,2035702.8,2030111.767,0.002042639,0.002038848,1.47E-06,1.47E-06,na,na
JVASP-15834,BiS2,5,C2,monoclinic,3D,0.0346,0.0329,-13.83853017,-13.31026133,216.9369118,178.0707426,3799593.667,3843900.733,0.008725723,0.007804162,2.43E-05,2.43E-05,na,na
JVASP-15837,Hf2S,194,P6_3/mmc,hexagonal,3D,0.0034,na,-41.733834,-42.64164367,3555.435606,3588.008801,1605763.367,1563458.767,0.099706709,0.104328562,1.77E-06,1.77E-06,-33.08447167,-33.776472
JVASP-15838,TlAgTe2,119,I-4m2,tetragonal,3D,0.0006,na,4.380021933,4.453133467,20.12114286,18.28136743,4734822.367,4742666.1,0.001077962,0.001199949,4.20E-06,4.20E-06,4.56796222,5.346081433
JVASP-15839,Ca7Ge,225,Fm-3m,cubic,3D,0.0042,na,1.3551403,0.608009747,2.426603348,0.488425397,1321387.733,1321226.133,7.88E-05,1.58E-05,2.05E-06,2.05E-06,-6.1692314,-7.2203375
JVASP-15840,Al(CoSi)2,164,P-3m1,trigonal,3D,0.0046,0.0123,5.215352567,5.036719067,103.8251625,98.13523298,3831088.1,3842308.4,0.001108418,0.001033944,7.69E-07,7.69E-07,na,na
JVASP-15841,TaS2,160,R3m,trigonal,2D,0.0263,0.0581,13.9568432,13.41938713,261.3892744,289.927049,1624471.87,1619349.66,0.026203917,0.027023433,1.98E-05,1.98E-05,na,na
JVASP-15842,SiOs,221,Pm-3m,cubic,3D,0.005,na,-18.38795,-18.249606,2626.356739,2523.08779,7767604.2,7575745.5,0.013869577,0.013391061,3.80E-07,3.80E-07,-18.053268,-17.25314
